index,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,sales_method
6847,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Women's Street Footwear,45,175,78750,31500.0,Online
6848,Foot Locker,1185732,10/22/21,South,Texas,Dallas,Men's Street Footwear,34,128,4352,2698.24,Outlet
6849,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Men's Athletic Footwear,65,275,178750,62562.5,Outlet
6850,Sports Direct,1185732,10/22/21,Northeast,Maryland,Baltimore,Women's Street Footwear,50,100,50000,17500.0,In-store
6851,Foot Locker,1185732,10/22/21,Northeast,Maryland,Baltimore,Women's Apparel,65,200,130000,39000.0,In-store
6852,Foot Locker,1185732,10/22/21,Northeast,Maryland,Baltimore,Men's Apparel,60,75,45000,13500.0,In-store
6853,Foot Locker,1185732,10/22/21,Northeast,Maryland,Baltimore,Women's Athletic Footwear,50,75,37500,13125.0,In-store
6854,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Street Footwear,65,175,113750,28437.5,Outlet
6855,Sports Direct,1185732,10/22/21,Northeast,Maryland,Baltimore,Men's Athletic Footwear,50,200,100000,35000.0,In-store
6856,Sports Direct,1185732,10/22/21,Northeast,Maryland,Baltimore,Men's Street Footwear,55,375,206250,82500.0,In-store
6857,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Men's Street Footwear,68,113,7684,3611.48,Online
6858,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Men's Athletic Footwear,60,77,4620,2217.6,Online
6859,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Street Footwear,59,46,2714,1085.6,Online
6860,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Women's Apparel,53,83,4399,2199.5,Online
6861,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Men's Apparel,53,41,2173,1064.77,Online
6862,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Athletic Footwear,59,42,2478,892.08,Online
6863,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Apparel,73,83,6059,2423.6,Online
6864,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,41,42,1722,895.44,Online
6865,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Women's Street Footwear,43,47,2021,1091.34,Online
6866,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Men's Athletic Footwear,41,83,3403,1701.5,Online
6867,Amazon,1185732,10/22/21,Southeast,Kentucky,Louisville,Men's Street Footwear,53,126,6678,3672.9,Online
6868,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Apparel,80,275,220000,66000.0,Outlet
6869,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Men's Apparel,75,150,112500,28125.0,Outlet
6870,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Women's Athletic Footwear,65,150,97500,24375.0,Outlet
6871,Amazon,1185732,10/22/21,West,Alaska,Anchorage,Men's Apparel,71,44,3124,1093.4,Online
6872,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Street Footwear,36,170,6120,2570.4,Outlet
6873,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,33,175,5775,2425.5,Outlet
6874,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Apparel,55,275,151250,45375.0,Online
6875,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Apparel,60,325,195000,48750.0,Online
6876,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,32,102,3264,1272.96,Outlet
6877,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,45,300,135000,47250.0,Online
6878,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,50,500,250000,100000.0,Online
6879,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Street Footwear,45,325,146250,51187.5,Online
6880,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Apparel,44,88,3872,1432.64,Outlet
6881,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Apparel,47,107,5029,1458.41,Outlet
6882,Amazon,1185732,10/23/21,Northeast,Maine,Portland,Women's Apparel,40,250,100000,40000.0,Outlet
6883,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Street Footwear,45,500,225000,78750.0,Online
6884,Foot Locker,1185732,10/23/21,South,Texas,Dallas,Men's Athletic Footwear,41,68,2788,1310.36,Online
6885,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Street Footwear,41,135,5535,2656.8,Online
6886,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Athletic Footwear,47,145,6815,3611.95,Online
6887,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Street Footwear,44,91,4004,1921.92,Online
6888,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Athletic Footwear,43,90,3870,1896.3,Online
6889,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Men's Apparel,53,69,3657,1462.8,Online
6890,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Apparel,56,85,4760,1808.8,Online
6891,Foot Locker,1185732,10/23/21,South,Texas,Dallas,Men's Athletic Footwear,34,68,2312,901.68,Outlet
6892,Amazon,1185732,10/23/21,Northeast,Maine,Portland,Women's Apparel,37,63,2331,1188.81,Online
6893,Foot Locker,1128299,10/23/21,West,Arizona,Phoenix,Women's Street Footwear,31,111,3441,1273.17,Outlet
6894,Foot Locker,1185732,10/23/21,South,Texas,Dallas,Men's Athletic Footwear,45,225,101250,35437.5,Outlet
6895,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Street Footwear,40,350,140000,49000.0,In-store
6896,Amazon,1185732,10/24/21,Northeast,Maine,Portland,Men's Street Footwear,39,127,4953,2426.97,Online
6897,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Apparel,42,105,4410,2072.7,Outlet
6898,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Athletic Footwear,55,525,288750,101062.5,In-store
6899,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Apparel,60,350,210000,63000.0,In-store
6900,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Apparel,55,300,165000,66000.0,In-store
6901,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,45,325,146250,51187.5,In-store
6902,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Street Footwear,50,350,175000,61250.0,In-store
6903,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Street Footwear,50,350,175000,61250.0,In-store
6904,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Athletic Footwear,45,325,146250,51187.5,In-store
6905,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Apparel,55,300,165000,66000.0,In-store
6906,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Apparel,60,350,210000,63000.0,In-store
6907,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,55,525,288750,101062.5,In-store
6908,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Street Footwear,40,350,140000,49000.0,In-store
6909,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Apparel,51,75,3825,2065.5,Online
6910,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Athletic Footwear,44,81,3564,1710.72,Online
6911,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Street Footwear,46,91,4186,2051.14,Online
6912,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Athletic Footwear,50,142,7100,3266.0,Online
6913,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Street Footwear,38,102,3876,1821.72,Online
6914,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Street Footwear,28,119,3332,1332.8,Outlet
6915,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,39,173,6747,2563.86,Outlet
6916,Foot Locker,1185732,10/24/21,South,Texas,Dallas,Women's Street Footwear,33,56,1848,942.48,Online
6917,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Street Footwear,39,119,4641,1949.22,Outlet
6918,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,31,101,3131,1158.47,Outlet
6919,Amazon,1185732,10/24/21,Northeast,Maine,Portland,Men's Street Footwear,40,470,188000,65800.0,Outlet
6920,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Apparel,58,105,6090,2618.7,Online
6921,Foot Locker,1185732,10/24/21,South,Texas,Dallas,Women's Street Footwear,35,225,78750,31500.0,Outlet
6922,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Apparel,40,109,4360,1395.2,Outlet
6923,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Street Footwear,37,109,4033,1492.21,Outlet
6924,Foot Locker,1185732,10/24/21,South,Texas,Dallas,Women's Street Footwear,28,72,2016,846.72,Outlet
6925,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Street Footwear,38,102,3876,1744.2,Online
6926,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Athletic Footwear,34,114,3876,1511.64,Outlet
6927,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Apparel,40,93,3720,1674.0,Outlet
6928,West Gear,1128299,10/24/21,West,Oregon,Portland,Women's Apparel,41,123,5043,1865.91,Outlet
6929,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Apparel,59,102,6018,2647.92,Online
6930,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Apparel,53,87,4611,2489.94,Online
6931,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Street Footwear,29,119,3451,1345.89,Outlet
6932,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Athletic Footwear,41,98,4018,1968.82,Online
6933,West Gear,1128299,10/24/21,West,Oregon,Portland,Men's Athletic Footwear,37,179,6623,2516.74,Outlet
6934,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Men's Athletic Footwear,51,142,7242,3548.58,Online
6935,Foot Locker,1128299,10/24/21,Southeast,Virginia,Richmond,Women's Street Footwear,46,95,4370,2010.2,Online
6936,Amazon,1185732,10/25/21,Northeast,Maine,Portland,Men's Athletic Footwear,39,46,1794,879.06,Online
6937,Amazon,1185732,10/25/21,Northeast,Maine,Portland,Men's Athletic Footwear,40,175,70000,24500.0,Outlet
6938,Foot Locker,1185732,10/25/21,South,Texas,Dallas,Women's Athletic Footwear,28,23,644,276.92,Outlet
6939,Foot Locker,1185732,10/25/21,South,Texas,Dallas,Women's Athletic Footwear,40,75,30000,12000.0,Outlet
6940,Foot Locker,1185732,10/25/21,South,Texas,Dallas,Women's Athletic Footwear,38,19,722,368.22,Online
6941,Amazon,1185732,10/26/21,Northeast,Maine,Portland,Women's Street Footwear,30,200,60000,24000.0,Outlet
6942,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Street Footwear,35,171,5985,2214.45,Outlet
6943,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,50,149,7450,3948.5,Online
6944,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Street Footwear,48,105,5040,2368.8,Online
6945,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Apparel,56,91,5096,2242.24,Online
6946,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,38,182,6916,2973.88,Outlet
6947,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Street Footwear,34,120,4080,1632.0,Outlet
6948,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,35,112,3920,1646.4,Outlet
6949,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Apparel,57,131,7467,2314.77,Outlet
6950,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Apparel,41,114,4674,1542.42,Outlet
6951,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,46,95,4370,2141.3,Online
6952,Foot Locker,1185732,10/26/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54,36,1944,874.8,Online
6953,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Apparel,68,105,7140,2641.8,Online
6954,Foot Locker,1185732,10/26/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,68750,24062.5,Outlet
6955,Foot Locker,1185732,10/26/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42,41,1722,706.02,Outlet
6956,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Street Footwear,48,165,7920,3960.0,Online
6957,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Street Footwear,50,550,275000,96250.0,Online
6958,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,550,302500,121000.0,Online
6959,Amazon,1185732,10/26/21,Northeast,Maine,Portland,Women's Street Footwear,27,52,1404,772.2,Online
6960,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Street Footwear,50,375,187500,65625.0,Online
6961,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Athletic Footwear,50,350,175000,61250.0,Online
6962,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Women's Apparel,75,375,281250,70312.5,Online
6963,Kohl's,1128299,10/26/21,West,New Mexico,Albuquerque,Men's Apparel,60,325,195000,58500.0,Online
6964,Foot Locker,1185732,10/27/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70,2240,761.6,Outlet
6965,Amazon,1185732,10/27/21,Northeast,Maine,Portland,Women's Athletic Footwear,35,50,17500,5250.0,Outlet
6966,Amazon,1185732,10/27/21,Northeast,Maine,Portland,Women's Athletic Footwear,32,13,416,166.4,Online
6967,Foot Locker,1185732,10/27/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43,61,2623,1154.12,Online
6968,Foot Locker,1185732,10/27/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,101250,30375.0,Outlet
6969,Amazon,1185732,10/28/21,Northeast,Maine,Portland,Men's Apparel,49,29,1421,511.56,Online
6970,Foot Locker,1185732,10/28/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166,5312,3187.2,Outlet
6971,Foot Locker,1185732,10/28/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45,475,213750,117562.5,Outlet
6972,Amazon,1185732,10/28/21,Northeast,Maine,Portland,Men's Apparel,50,100,50000,12500.0,Outlet
6973,Foot Locker,1185732,10/28/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42,119,4998,3348.66,Online
6974,Foot Locker,1185732,10/29/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,35,1540,739.2,Online
6975,Foot Locker,1185732,10/29/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44,1408,563.2,Outlet
6976,Amazon,1185732,10/29/21,Northeast,Maine,Portland,Women's Apparel,40,200,80000,32000.0,Outlet
6977,Foot Locker,1185732,10/29/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,125,56250,19687.5,Outlet
6978,Amazon,1185732,10/29/21,Northeast,Maine,Portland,Women's Apparel,36,50,1800,990.0,Online
6979,Amazon,1185732,10/30/21,Northeast,Maine,Portland,Men's Street Footwear,37,122,4514,2166.72,Online
6980,Foot Locker,1185732,10/30/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35,175,61250,24500.0,Outlet
6981,Foot Locker,1185732,10/30/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54,1350,607.5,Outlet
6982,Foot Locker,1185732,10/30/21,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34,46,1564,813.28,Online
6983,Amazon,1185732,10/30/21,Northeast,Maine,Portland,Men's Street Footwear,40,450,180000,63000.0,Outlet
6984,Amazon,1185732,10/31/21,Northeast,Maine,Portland,Men's Athletic Footwear,37,44,1628,765.16,Online
6985,Foot Locker,1185732,10/31/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,50,20000,8000.0,Outlet
6986,Foot Locker,1185732,10/31/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17,476,199.92,Outlet
6987,Amazon,1185732,10/31/21,Northeast,Maine,Portland,Men's Athletic Footwear,40,150,60000,21000.0,Outlet
6988,Foot Locker,1185732,10/31/21,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,13,507,263.64,Online
6989,Amazon,1185732,11/1/21,Northeast,Maine,Portland,Women's Street Footwear,30,150,45000,18000.0,Outlet
6990,Foot Locker,1185732,11/1/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39,40,1560,577.2,Outlet
6991,Foot Locker,1185732,11/1/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,68750,24062.5,Outlet
6992,Amazon,1185732,11/1/21,Northeast,Maine,Portland,Women's Street Footwear,27,44,1188,641.52,Online
6993,Foot Locker,1185732,11/1/21,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,36,1836,844.56,Online
6994,Foot Locker,1185732,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,101250,30375.0,Outlet
6995,Amazon,1185732,11/2/21,Northeast,Maine,Portland,Women's Athletic Footwear,35,75,26250,7875.0,Outlet
6996,Amazon,1185732,11/2/21,Northeast,Maine,Portland,Women's Athletic Footwear,33,21,693,277.2,Online
6997,Foot Locker,1185732,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74,2220,777.0,Outlet
6998,Foot Locker,1185732,11/2/21,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44,68,2992,1346.4,Online
6999,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,44,215,9460,5203.0,Online
7000,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,32,195,6240,2932.8,Online
7001,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,38,167,6346,3426.84,Online
7002,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Apparel,72,163,11736,5750.64,Online
7003,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Apparel,75,725,543750,271875.0,Online
7004,Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,445,222500,122375.0,Outlet
7005,Amazon,1185732,11/3/21,Northeast,Maine,Portland,Men's Apparel,50,75,37500,9375.0,Outlet
7006,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,400,180000,54000.0,In-store
7007,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,300,105000,36750.0,In-store
7008,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,35,245,85750,25725.0,In-store
7009,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55,163,8965,4572.15,Online
7010,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Apparel,75,625,468750,164062.5,Online
7011,Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,120,5880,4116.0,Online
7012,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Street Footwear,40,595,238000,95200.0,Online
7013,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35,650,227500,79625.0,Online
7014,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Men's Street Footwear,45,825,371250,148500.0,Online
7015,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,35,225,78750,23625.0,In-store
7016,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,41,104,4264,1833.52,Online
7017,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,2496,1173.12,Online
7018,Foot Locker,1185732,11/3/21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156,6084,3528.72,Outlet
7019,Amazon,1185732,11/3/21,Northeast,Maine,Portland,Men's Apparel,47,20,940,357.2,Online
7020,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,69,2277,956.34,Online
7021,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33,65,2145,965.25,Online
7022,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,58,56,3248,2013.76,Online
7023,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,61,75,4575,2333.25,Online
7024,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60,650,390000,156000.0,Online
7025,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Men's Apparel,60,200,120000,60000.0,In-store
7026,Sports Direct,1185732,11/3/21,Southeast,North Carolina,Charlotte,Women's Apparel,72,210,15120,9676.8,Online
7027,West Gear,1185732,11/3/21,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,300,195000,78000.0,In-store
7028,Foot Locker,1185732,11/4/21,Northeast,Connecticut,Hartford,Men's Apparel,44,88,3872,1393.92,Outlet
7029,Foot Locker,1185732,11/4/21,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,75000,26250.0,Outlet
